Index,Date,Day,Tata Comm Open Price,Mtnl Open Price,Reliance Open Price,Airtel Open Price,Vodafone Open Price,Tata CommnHigh Price,Mtnl High Price,Reliance High Price,Airtel High Price,Vodafone High Price, Tata Commn Low Price,Mtnl Low Price,Reliance Low Price,Airtel Low Price,Vodafone Low Price,Tata Commn Close Price,Mtnl Close Price,Reliance Close Price,Airtel Close Price,Vodafone Close Price,Tata Commn No. of Trades,Mtnl No. of Trades,Reliance No. of Trades,Airtel No. of Trades,Vodafone No. of Trades,Tata %gain,Mtnl %gain,Reliance %gain,Airtel %gain,Vodafone %gain,BSE %gain
1840,19-Jul-13,Friday,165,16.95,146.8,324,151,169.2,17.15,148.65,333.85,156.05,163,16.55,143.2,318,149.15,165.1,16.65,145.15,330.05,150.5,1465,1399,34655,11713,7432,0.060569351907931,-1.80180180180181,-1.13675508095074,1.83305559763673,-0.332225913621262,0.309586926413454
1841,18-Jul-13,Thursday,169.7,17.15,143.7,315,151.8,170.6,17.2,147.5,324.8,153.7,160,16.8,140.45,314,146.8,164,16.8,146.55,322.55,151.05,3329,1303,33072,6286,7680,-3.47560975609755,-2.08333333333332,1.94472876151486,2.34072236862502,-0.496524329692155,-0.315635103983415
1842,17-Jul-13,Wednesday,175,17.15,148.5,325,162,175.2,18.4,151.25,327.5,163.5,167.5,16.6,140.5,312.05,149.25,169.05,17.3,142.9,315.85,150.75,1690,6930,38562,9295,13016,-3.51966873706003,0.8670520231214,-3.91882435269419,-2.89694475225581,-7.46268656716418,0.640388386365349
1843,16-Jul-13,Tuesday,174,17,143.5,309.7,153.1,176.6,17.75,146.85,323.25,159.15,169.4,16.7,143.2,308.2,151,173.25,16.8,145.9,321.25,157.45,1122,1937,25336,10982,9440,-0.432900432900433,-1.19047619047619,1.64496230294723,3.59533073929961,2.76278183550333,0.099154181744897
1844,15-Jul-13,Monday,172.7,17.45,144.5,305.3,145,174.65,17.45,148.4,316.25,154.75,170.45,17.05,144,302.5,145,173.1,17.15,146.4,314.7,153.9,740,888,31324,9496,11358,0.231080300404394,-1.74927113702624,1.29781420765028,2.98697171909755,5.78297595841456,0.318065933445935
1845,12-Jul-13,Friday,177,17.75,143.15,302,141.9,178,17.85,145.5,306.45,146.5,172.15,17.2,141.7,297.05,140.7,172.85,17.3,143.9,304.95,145.55,1594,762,29884,5087,3954,-2.40092565808505,-2.60115606936416,0.521195274496178,0.96737170027873,2.50772930264514,0.540967372250246
1846,11-Jul-13,Thursday,173,17.9,142.5,292.2,141,182.5,17.95,144.9,300.95,142.85,172,17.45,141.25,292.2,139.7,175.95,17.55,142.25,300,140.95,2579,790,27181,3894,2539,1.67661267405512,-1.99430199430198,-0.175746924428822,2.6,-0.035473572188728,0.299521957344438
1847,10-Jul-13,Wednesday,172,17.85,142.45,293,141.25,175.5,18,144.8,294,141.9,170.7,17.45,138.85,289.35,138.1,172.25,17.55,140.2,290.4,140.45,1618,559,44019,2716,2040,0.145137880986938,-1.70940170940171,-1.60485021398003,-0.895316804407721,-0.569597721609122,1.05508928108576
1848,9-Jul-13,Tuesday,174,17.75,146,293.5,141.5,176,18.05,146.5,297,141.9,170.05,17.3,141.55,290.2,139.6,170.7,17.8,142.55,291.95,141.25,1182,1132,44602,4041,1854,-1.93321616871705,0.280898876404498,-2.42020343739038,-0.530912827538966,-0.176991150442478,-0.97718890522087
1849,8-Jul-13,Monday,174.95,17.65,137.6,295.8,136.4,175.5,18.05,149.55,307.8,140.8,160.55,17.25,134,289.6,134.1,173.1,17.55,145.35,293.45,140.45,1047,1056,98456,9858,5343,-1.0687463893703,-0.569800569800558,5.33195734434125,-0.800817856534341,2.88358846564613,0.206332679680735
1850,5-Jul-13,Friday,174.9,17.75,135.25,304,141.55,182,17.95,136.7,306,143.05,174.4,17.45,132.65,293.2,137.35,175.8,17.65,135.6,295.55,137.6,2055,1021,36662,4853,3055,0.511945392491471,-0.566572237960348,0.258112094395276,-2.85907629842666,-2.87063953488373,-0.487509036330053
1851,4-Jul-13,Thursday,174,17.6,132.7,294.3,142,176.9,17.8,137.3,303.4,143.5,172.65,17.25,130.9,294.15,140.45,173.8,17.3,134.1,301.25,141.85,1451,1138,59805,4105,1935,-0.115074798619096,-1.73410404624278,1.04399701715138,2.30705394190871,-0.105745505816007,-0.374285359630942
1852,3-Jul-13,Wednesday,171.45,18,130.3,303.65,142.5,176.25,18.4,133.4,306.65,143.25,168.5,17.45,128.4,283.8,139.6,172.65,17.55,131.15,294.25,141.1,1995,1729,62706,6949,2608,0.695047784535197,-2.56410256410256,0.648112847884098,-3.19456244689889,-0.992204110559891,0.797080394253938
1853,2-Jul-13,Tuesday,178,18.3,132.75,295.9,144,179.8,18.65,134.25,305.4,148,170.1,18,128.7,292,141.9,171.65,18.1,130.95,302.75,142.55,2788,1564,58620,6526,4315,-3.69938829012525,-1.1049723756906,-1.3745704467354,2.26259289843106,-1.01718695194668,-0.88305412102353
1854,1-Jul-13,Monday,159,17.2,119.25,292.35,139.5,182.5,18.4,133.25,301.05,145.35,159,17.1,118.2,291.1,139.5,177.75,18.25,132.5,295.35,144.2,9609,2102,81207,4154,3007,10.5485232067511,5.75342465753425,10,1.01574403250381,3.25936199722607,-0.565716287964031
1855,28-Jun-13,Friday,153.25,17.05,116.75,281,140.5,163,17.7,119.25,292.95,142.65,153.25,17.05,116.1,281,137.8,157.15,17.3,118.1,291.4,141.4,1244,1147,25479,4345,4306,2.48170537702832,1.44508670520231,1.14309906858594,3.56897735072065,0.636492220650641,1.14882525198711
1856,27-Jun-13,Thursday,155,16.8,116.9,287,141.25,157.8,17.15,117.45,288.2,141.9,148.3,16.6,111.95,278.1,136,152.55,16.95,115.65,281.1,139.5,2454,880,43309,2933,3370,-1.60603080957063,0.884955752212381,-1.08084738434933,-2.09889718961223,-1.25448028673835,1.56028544309313
1857,26-Jun-13,Wednesday,164,17.25,118.8,292.45,145.8,164,17.5,120.9,292.45,145.8,152.1,16.65,113.8,277.1,136.6,154.55,16.75,114.75,278.45,137.3,1286,1365,41440,6730,5932,-6.11452604335166,-2.98507462686567,-3.52941176470588,-5.0278326449991,-6.19082301529497,0.846791817100597
1858,25-Jun-13,Tuesday,166,17.85,113.7,286,138,169.4,17.9,119.6,298,143.75,159,16.75,110.65,280,135.3,162.7,17.15,117.4,295.4,142.9,1498,1538,50465,7903,4407,-2.02827289489859,-4.08163265306124,3.15161839863714,3.18212593094109,3.42897130860742,-0.594271705875124
1859,24-Jun-13,Monday,177.55,17.95,118.3,290,139,177.55,18.1,119.6,290.8,142.4,165.1,17.6,112.15,281.55,137.05,166.2,17.7,113.65,283.1,137.55,1044,754,34213,2257,2109,-6.82912154031289,-1.41242937853107,-4.09150901891772,-2.43730130695866,-1.0541621228644,0.14439735575698
1860,21-Jun-13,Friday,181.15,18,123.65,289,141.8,183.95,18.4,127.85,295.5,144.45,175.2,17.75,115.1,286.45,136.75,177.7,17.85,119.8,292.55,139.95,1110,1015,54166,3845,4970,-1.94147439504784,-0.840336134453774,-3.21368948247079,1.21346778328491,-1.32190067881388,-0.933989684421848
1861,20-Jun-13,Thursday,188.25,18.8,124.4,295,146,188.25,18.8,126.4,295,147.7,182.7,18.1,120.8,286.8,141.4,183.3,18.15,124.65,288.6,142.8,762,1371,48807,5351,7473,-2.70049099836333,-3.58126721763087,0.200561572402728,-2.21760221760221,-2.24089635854341,0.417806526389363
1862,19-Jun-13,Wednesday,190.25,18.4,124,292,142,194.9,19.35,130.1,301.75,150.65,188.05,18.4,123.7,291.6,141.55,188.8,19.05,126.65,299.7,147.9,3088,2875,92535,5834,14650,-0.768008474576265,3.41207349081366,2.09238057639163,2.56923590256923,3.98918187964841,-1.86924824606061
1863,18-Jun-13,Tuesday,189,18.2,111.3,300,140.25,195.5,18.7,124.95,301.5,143.5,188.25,17.85,111.15,289.95,140.25,190.5,18.35,123.7,291.45,141.5,1703,1210,93040,5551,6341,0.78740157480315,0.817438692098104,10.0242522231205,-2.9336078229542,0.88339222614841,0.112284822064152
1864,17-Jun-13,Monday,188,18.25,107,291.3,136,191,18.35,111.75,298.4,140.5,184.5,17.95,104.95,289.55,135.1,189.2,18.1,111.3,296.4,139.7,465,741,31171,3534,6019,0.634249471458768,-0.828729281767948,3.86343216531895,1.72064777327934,2.6485325697924,-0.550842520111029
1865,14-Jun-13,Friday,185,18.4,106.2,290.9,135.15,189.8,18.5,108.4,292.4,137.1,183.1,18.1,106.2,286.65,134.8,187.95,18.25,107.1,289.1,136,895,644,12297,2359,2761,1.56956637403564,-0.82191780821917,0.840336134453774,-0.622621930127968,0.624999999999996,0.393100026027276
1866,13-Jun-13,Thursday,186,18.95,105,276,133,186.5,18.95,106.6,288.5,136.8,181.35,18.05,103.6,275.4,132.15,182.95,18.15,105.5,287.6,135.1,414,1056,19907,3286,2889,-1.66712216452583,-4.40771349862259,0.4739336492891,4.03337969401948,1.55440414507772,1.13724473913503
1867,12-Jun-13,Wednesday,189.15,19.25,102.9,277.9,130.1,192,19.9,107.45,281.8,135,186.2,18.55,101.05,274.7,130,186.85,18.95,106.5,277.95,134.3,483,2325,34863,3239,2457,-1.23093390420124,-1.58311345646438,3.38028169014084,0.017988846914917,3.12732688011915,-0.373556075371972
1868,11-Jun-13,Tuesday,191.05,19.45,109.5,283.8,129,194.8,19.75,109.5,283.8,131.25,186.35,18.85,100.85,274.5,127.75,191.9,19.1,103.95,278.55,130.5,800,1298,37543,3662,2138,0.442939030745177,-1.83246073298428,-5.33910533910534,-1.88476036618201,1.14942528735632,-0.329969912499931
1869,10-Jun-13,Monday,194,19.15,117,289,128.9,194,20.15,117.6,291.05,131.5,190.5,18.95,110.35,281,124.4,191.05,19.5,111,284,129.35,347,2778,30759,3061,2211,-1.54409840355927,1.7948717948718,-5.40540540540541,-1.76056338028169,0.347893312717425,-1.24964739069112
1870,7-Jun-13,Friday,196,19.1,118.7,293.5,132.25,197,19.45,119.9,296.8,132.65,193,18.7,115.55,286,127.5,193.55,18.85,116.4,288.35,128.65,389,862,37659,3401,1774,-1.26582278481012,-1.3262599469496,-1.97594501718213,-1.78602392925264,-2.79828993392926,-0.459233982491698
1871,6-Jun-13,Thursday,194,18.95,116.5,302,135.25,198.5,19.3,119.15,303,135.9,192.8,18.7,114.55,292.3,131.8,196.85,19,118.05,295.45,132.85,569,1170,46359,4512,1813,1.44780289560579,0.263157894736846,1.3130029648454,-2.21695718395668,-1.80654873917953,-0.479071996162492
1872,5-Jun-13,Wednesday,196.5,18.9,110.45,307.9,134,196.5,19.15,116.8,307.9,138.1,190.2,18.3,110.3,300.2,133.3,194.65,18.85,116.35,302,136.05,1049,1188,32298,2001,3426,-0.950423837657331,-0.265251989389905,5.07090674688439,-1.95364238410595,1.50679897096656,0.080995968644679
1873,4-Jun-13,Tuesday,202,18.15,110.95,303,130.9,204.9,18.75,113.25,308.3,136.6,195.85,18.05,109.65,302.5,130.9,196.25,18.2,110.5,304.1,135.15,2089,1218,21130,1108,3114,-2.92993630573248,0.274725274725279,-0.407239819004527,0.361723117395601,3.14465408805031,0.182949701096998
1874,3-Jun-13,Monday,207,18.45,106.35,302.5,130,207,18.5,110.8,308.1,132.9,191.5,17.9,102.2,298.75,129,194.45,18.1,110.15,303.65,130,2026,837,30378,2072,3229,-6.45410131139111,-1.93370165745855,3.44984112573764,0.378725506339528,0,-0.306460013363506
1875,31-May-13,Friday,211,19.55,110.4,315,134.2,214.1,19.9,111.25,316.4,134.6,205.5,18.05,105.8,296.15,128.15,206.9,18.4,106.35,300.55,130.45,468,1843,19768,3624,2553,-1.98163363943934,-6.25000000000001,-3.80818053596616,-4.8078522708368,-2.87466462246071,-1.2684034251074
1876,30-May-13,Thursday,219,20.35,109.2,306.7,134.1,219,20.55,111.15,319.1,135.05,211.25,19.55,106.8,306,132.9,211.75,19.75,109.85,315.9,133.7,584,1460,22806,2503,1019,-3.42384887839433,-3.03797468354431,0.591715976331353,2.91231402342513,-0.299177262528052,-2.15771015622232
1877,29-May-13,Wednesday,217.95,21.4,112.9,315.1,135.4,223,21.4,112.9,315.75,135.9,213.05,20.15,108,309.6,133.85,219.2,20.35,110.25,314.3,134.9,1205,980,18655,2684,1179,0.570255474452555,-5.15970515970515,-2.40362811791384,-0.254533884823421,-0.370644922164566,0.73439061309696
1878,28-May-13,Tuesday,211.9,21.3,114.75,311.8,134.05,218.45,21.55,115.35,317.25,138.2,211.9,20.95,111.8,311,134.05,217.8,21.15,112.7,314.2,135.8,723,933,16504,2616,4346,2.7089072543618,-0.709219858156038,-1.8189884649512,0.76384468491406,1.28865979381443,-0.272339589152868
1879,27-May-13,Monday,210,20.95,109.7,300.8,129.3,213,21.3,115,313.9,136.5,204.15,20.7,109.5,300.75,128.1,211.35,21.1,114.05,309.15,134.65,840,586,24602,2878,2929,0.638750887154007,0.710900473933659,3.8141166155195,2.7009542293385,3.97326401782398,0.518530496279422
1880,24-May-13,Friday,209,21,106.6,303.5,130.5,209.8,21.25,109.3,304.9,131.25,203.4,20.6,105.2,294.8,128.15,207.45,20.75,108.3,299.25,128.7,847,790,19848,2865,2219,-0.747167992287304,-1.20481927710843,1.56971375807941,-1.42021720969089,-1.39860139860141,1.39834864061642
1881,23-May-13,Thursday,221.3,21.85,109.6,309.9,130.2,221.5,22.2,109.6,309.9,130.9,213,20.6,100.55,299.1,128.05,214.4,20.9,105.95,300.6,130.3,457,1431,32246,2855,2427,-3.21828358208955,-4.54545454545456,-3.44502123643227,-3.09381237524949,0.076745970836549,-0.309525875784652
1882,22-May-13,Wednesday,225.1,22.35,111.85,305.7,129.65,225.1,22.65,113.2,313.75,132,221,21.6,108.45,305.7,129.4,222.75,21.75,109.85,311.8,130.8,265,1167,17014,3388,2087,-1.05499438832772,-2.75862068965518,-1.82066454255803,1.95638229634382,0.879204892966365,-1.50978457716221
1883,21-May-13,Tuesday,224,22.95,113.3,308,128.95,227.5,22.95,114.45,311,131.85,223.3,21.95,110.8,303.3,128.3,224.25,22.1,111.3,304.95,129.15,377,1000,17572,2779,1269,0.111482720178372,-3.84615384615384,-1.79694519317161,-1.00016396130514,0.154858691444071,-0.440877987702256
1884,20-May-13,Monday,228,22.15,114.9,316.1,130.85,228,23.15,117.4,319.45,132.3,224,22,112.2,307.05,128.25,224.75,22.85,113,308,129.55,342,2563,20985,3957,1087,-1.4460511679644,3.06345733041577,-1.68141592920355,-2.62987012987014,-1.00347356233113,-0.574593481078828
1885,17-May-13,Friday,226.1,22.4,114.3,322.05,130,230,22.55,115.45,323.55,132.75,222.1,21.5,110.35,312.7,129.1,224.55,21.6,113.6,315.65,131.5,853,1544,18335,2372,2458,-0.69026942774437,-3.70370370370369,-0.616197183098594,-2.02756217329322,1.14068441064639,-0.265921940191786
1886,16-May-13,Thursday,238.95,22.4,114.5,322,129.8,238.95,22.7,116.7,327.85,131,228.6,22.3,113.3,321.25,128.8,229.4,22.35,113.85,321.95,129.7,1106,1010,17148,2279,1493,-4.16303400174367,-0.223713646532426,-0.570926657883185,-0.015530361857435,-0.077101002313048,0.091293948768914
1887,15-May-13,Wednesday,239,22.8,112.8,316.6,129.95,243.75,23.05,116.7,324.4,131.7,238.2,22.2,112.6,316.5,128.55,239.1,22.3,114.8,322.4,129.8,870,1243,29735,1994,2669,0.041823504809701,-2.24215246636771,1.74216027874564,1.79900744416872,-0.115562403697979,0.392150471197938
1888,14-May-13,Tuesday,233.2,23.4,105.5,316.95,128.6,239.4,23.5,112.65,318.65,130.7,232.75,22.5,105.5,312,126.65,237.05,22.6,111.85,317.2,129.4,644,1375,35060,2675,3021,1.62412993039444,-3.53982300884954,5.67724631202503,0.078814627994956,0.61823802163834,2.05204977400637
1889,13-May-13,Monday,239.95,24.15,110.8,322.5,127.35,239.95,24.25,111.4,324.9,130.3,232.65,23.15,105.35,310.7,126.6,234.1,23.35,105.75,311.65,128.1,590,2271,28085,2776,2698,-2.49893208030756,-3.42612419700213,-4.77541371158392,-3.48146959730468,0.585480093676815,0.032906929164928
1890,11-May-13,Saturday,239,23.75,110.35,325,125.1,240.35,23.8,111.7,328,128,237.5,23.25,109.5,320,125.1,238.95,23.35,111.1,325.1,127.45,79,498,5159,428,227,-0.020924879681947,-1.71306209850106,0.675067506750675,0.030759766225784,1.84386033738722,-1.9385862143739
1891,10-May-13,Friday,230.85,23.75,109.95,328,127,242.2,24.6,112.7,328,127.95,230.85,23.75,108.9,323,124.85,238.2,24.05,110.3,324.15,125.8,1631,4248,28444,1490,1419,3.08564231738035,1.24740124740125,0.317316409791473,-1.18772173376524,-0.953895071542133,0.151026323008477
1892,9-May-13,Thursday,232,23.75,111.75,323,128,235.5,24.2,112.75,327.5,130.8,229.7,23.25,109,322.75,126,230.9,23.4,109.7,324.9,126.7,768,2229,23540,1797,1403,-0.47639670853183,-1.4957264957265,-1.86873290793072,0.58479532163742,-1.02604577742699,0.854171417872754
1893,8-May-13,Wednesday,230,23.15,112.45,331.1,131.75,232.4,24.2,113.2,331.15,133.5,228.1,22.25,110.5,322.65,129,231.4,23.35,111.75,324.05,129.4,452,3779,20923,2254,1199,0.605012964563529,0.856531049250548,-0.62639821029083,-2.17559018669959,-1.81607418856259,-0.385274316115519
1894,7-May-13,Tuesday,230.1,22.9,113,320.9,132.05,234,23.75,113.9,332.2,133.65,228.6,22.9,111.55,318.35,130.7,229.5,23.1,112.55,330.05,132.1,1443,2887,25842,8084,2012,-0.26143790849673,0.865800865800878,-0.399822301199469,2.77230722617786,0.037850113550328,0.199898149991642
1895,6-May-13,Monday,230,20.85,111.2,322.45,134,230.95,23.3,113.3,323,134.8,228.5,20.6,109.2,318.15,131.3,229.7,22.75,112.75,320,132.05,358,8072,44671,2661,1570,-0.130605137135399,8.35164835164835,1.37472283813747,-0.765624999999996,-1.47671336614918,0.963449553646618
1896,3-May-13,Friday,229,20.2,105.1,326.2,136,231.9,20.7,111.85,331,136.9,227.5,20.15,104.85,316.1,133.1,229,20.35,110.15,317.7,134.65,475,942,71232,10307,4326,0,0.737100737100748,4.58465728551976,-2.67548001259049,-1.00259933160044,0.518358575230611
1897,2-May-13,Thursday,229,20.25,97,307,131.5,231,20.4,105.65,324,136.9,225.85,20,96.4,305.25,131.05,228.8,20.1,105.05,316.7,135.25,700,487,56267,16517,6849,-0.087412587412583,-0.746268656716411,7.66301761066159,3.06283549100094,2.77264325323475,-0.675891056435454
1898,30-Apr-13,Tuesday,229.9,20.4,101.35,321.1,127.2,232.9,20.55,101.75,323.7,133.5,226.5,19.85,95.15,314,115.4,228.15,20.1,97,318.75,132.6,338,601,44409,3677,8996,-0.76703922857769,-1.49253731343282,-4.48453608247422,-0.737254901960791,4.07239819004524,1.40070541965172
1899,29-Apr-13,Monday,228.95,20.4,91.9,319,122.45,232,20.7,101.35,324.25,127.85,226,20.15,91.45,313,121.85,228.9,20.25,100.3,318.1,125.9,412,709,59616,3644,8319,-0.021843599825244,-0.740740740740734,8.37487537387836,-0.282929896259031,2.74027005559968,0.058192654087475
1900,26-Apr-13,Friday,228,20.65,95.8,306.3,122.05,232,21.15,98.6,320.85,128.7,227.1,20.3,92.3,306.3,121,227.65,20.4,93.05,318.4,122.3,473,1061,30670,7437,16346,-0.153744783659123,-1.22549019607843,-2.95540032240731,3.8002512562814,0.204415372035977,0.416918117343658
1901,25-Apr-13,Thursday,227,20.5,94.4,300.1,116.85,233.4,21.1,98,309.6,119.6,224.35,20.45,94.2,298.85,114.65,226.25,20.55,95.55,304.55,116.25,1129,1041,32743,2761,6724,-0.331491712707182,0.243309002433093,1.20355834641548,1.46117222131013,-0.51612903225806,-0.462909193476127
1902,23-Apr-13,Tuesday,227.2,20.3,97.7,301,112,228.4,21.45,99.9,307.6,117.8,222.95,20.3,92.5,296.8,112,225.25,20.5,94.5,299.45,114.85,432,2197,62709,5376,3092,-0.865704772475023,0.975609756097557,-3.38624338624339,-0.517615628652533,2.48149760557248,1.10651651349909
1903,22-Apr-13,Monday,228.55,20.5,86.75,300.1,112.6,230,20.75,99,304.65,114.3,223.35,20.2,84.85,299,111.2,229.7,20.35,97.7,300.75,112,279,1155,69805,1905,1996,0.500653025685667,-0.73710073710073,11.2077789150461,0.216126350789685,-0.535714285714281,-0.161110693996034
1904,18-Apr-13,Thursday,230,20.45,81.75,285,112.25,232.95,20.6,87.05,301.25,114,227,19.85,81.75,285,110.5,227.8,19.95,86.1,299.45,111.45,447,1544,35696,6665,2586,-0.965759438103595,-2.5062656641604,5.05226480836236,4.82551344130906,-0.717810677433824,0.939236289523709
1905,17-Apr-13,Wednesday,228.9,20.3,84,286,112.6,233,20.95,85.3,288.5,113.7,224.55,20.3,81.15,283.45,110.85,230.35,20.4,82.1,286.15,111.7,712,753,26099,2252,1015,0.629476883004119,0.490196078431362,-2.3142509135201,0.052420059409393,-0.805729632945382,1.68864236561378
1906,16-Apr-13,Tuesday,223.1,20.4,77.7,281.75,109.2,228.4,20.75,84.5,285.95,113.9,223,20.2,77.4,278.25,109.2,226.6,20.3,83.15,285.3,112.25,302,898,43148,3430,1458,1.54457193292145,-0.492610837438413,6.55441972339146,1.24430424114967,2.71714922048998,-0.22577352390349
1907,15-Apr-13,Monday,228,20.9,77,272.8,110,230.05,20.9,79,283.7,112.4,223,20.3,76.2,271.5,109.05,224.4,20.4,78.05,279.85,109.8,430,586,23629,5027,902,-1.60427807486631,-2.45098039215686,1.34529147982062,2.51920671788459,-0.182149362477234,2.0731472456819
1908,12-Apr-13,Friday,226,20.7,74.6,274.05,110,231,20.7,78.4,278.35,111.4,226,20.35,73.3,271.6,108.8,228.3,20.65,77.65,273.35,110.75,240,478,31163,2815,1264,1.00744634253176,-0.24213075060533,3.92788151963942,-0.256081946222787,0.677200902934537,0.880878972425885
1909,11-Apr-13,Thursday,230,21.3,73.55,282,108,232.7,21.4,76.4,282,112.15,224.35,20.6,73.4,271.7,106.75,227.35,20.7,75.2,275.15,111.35,854,791,45562,6593,3191,-1.16560369474379,-2.89855072463769,2.19414893617022,-2.48955115391605,3.00853165693758,-0.181443832444561
1910,10-Apr-13,Wednesday,224,21.3,65.25,279,104.3,228.2,21.9,73.85,282.75,109.3,222,20.6,64.6,274.45,104.3,226.85,21,73.2,281.65,108.6,490,776,54879,4992,2061,1.25633678642274,-1.42857142857143,10.8606557377049,0.940884075980819,3.95948434622468,-0.19048440853836
1911,9-Apr-13,Tuesday,225.55,22.1,66.75,281.85,106.8,226.35,22.1,67.8,283.5,107.5,221.5,20.6,64.1,274.1,104.1,223.1,20.75,64.5,277.1,105.4,386,1240,18865,5453,2912,-1.09816225907665,-6.50602409638555,-3.48837209302326,-1.71418260555756,-1.32827324478178,0.322084015542149
1912,8-Apr-13,Monday,227.9,22,63.75,270.95,101.9,229,22.5,67.25,284.55,107.45,224.6,21.75,63.6,270.25,101.1,226.05,21.9,65.85,281.2,107,330,1911,23719,7537,4151,-0.818403008184028,-0.456621004566216,3.1890660592255,3.64509246088193,4.76635514018691,-1.39900847558059
1913,5-Apr-13,Friday,226,21,63.5,273.8,106.5,229,21.75,64.65,279.35,107.65,224.4,20.75,62.3,266.95,102.05,226.25,21.35,63,270.65,103.25,629,1879,15464,7943,5343,0.110497237569061,1.63934426229509,-0.793650793650794,-1.16386476999817,-3.14769975786925,-0.097734108987093
1914,4-Apr-13,Thursday,227.4,20.95,63.5,280.55,108.25,236.25,21.25,66.1,284.65,109.75,224.7,20.45,62.25,272.2,103.65,226.1,20.95,62.7,273.75,106.15,2128,1703,22487,6083,3189,-0.574966828836803,0,-1.27591706539075,-2.48401826484019,-1.97833254828073,-0.235444219394548
1915,3-Apr-13,Wednesday,231.9,21.1,68.9,292,112.1,231.95,21.8,69,292.7,112.2,226.1,20.65,63.8,279.4,108.25,229.35,20.85,64.5,280.65,110.55,421,1789,39337,6837,2461,-1.11183780248529,-1.19904076738609,-6.8217054263566,-4.0441831462676,-1.40208050655812,-1.19764231727149
1916,2-Apr-13,Tuesday,226.05,19.5,56.2,294,114,230.95,21.45,66.9,294.9,114,225.1,19.2,55.8,290.25,111.6,229.5,21.05,63.3,292.2,112.35,415,3050,30741,2877,2482,1.5032679738562,7.36342042755345,11.216429699842,-0.616016427104727,-1.46862483311082,-1.23584963864855
1917,1-Apr-13,Monday,232.1,18.5,55,290.7,112.7,233,19.8,57.65,295,115,226,18.2,54.55,289.2,110.6,227.35,19.5,57.1,293.4,114.75,531,2344,11572,3009,1354,-2.08928964152188,5.12820512820513,3.67775831873906,0.920245398773002,1.78649237472767,0.93025820665461
1918,28-Mar-13,Thursday,210.5,18.1,51,296.95,108.5,239.4,18.5,55.7,296.95,114.9,210.5,17.85,50.4,288.7,106.45,233.9,18.4,55.2,291.8,113.2,1577,895,11193,2678,1178,10.0042753313382,1.63043478260868,7.60869565217392,-1.76490747087045,4.15194346289753,-0.138141242264018
1919,26-Mar-13,Tuesday,209.5,18,52.2,286.5,108,215.45,18.5,53.1,298.25,110,209.1,18,50.25,285.35,107.5,213.65,18.1,51.1,297.05,108.7,244,1017,11540,5941,845,1.94242920664639,0.552486187845312,-2.15264187866928,3.55159064130618,0.643974241030361,0.707749139005208
1920,25-Mar-13,Monday,213,18.4,55.4,297.7,108.7,216.45,18.75,56.25,297.7,109.35,210.5,17.85,51.65,287.35,107.85,212.05,18,52.25,288.45,108.55,376,1520,9888,6473,831,-0.448007545390233,-2.22222222222221,-6.02870813397129,-3.20679493846421,-0.138185168125293,0.317783980672055
1921,22-Mar-13,Friday,215,18.2,54.85,299,107.95,217,18.45,55.7,299.9,108.65,210.2,17.7,52.3,288.6,105.85,212.85,18.05,54.05,294.2,107.05,379,1534,13563,7950,2006,-1.01010101010101,-0.831024930747915,-1.48011100832563,-1.63154316791299,-0.840728631480622,-1.13861794231918
1922,21-Mar-13,Thursday,224,19.4,57.9,286,108.95,224,19.65,59,303.5,111.9,214.95,17.9,54.05,283.6,107.15,215.8,18.05,54.95,298,107.95,322,2157,14037,20413,1222,-3.79981464318813,-7.47922437673129,-5.36851683348498,4.02684563758389,-0.926354793886058,-0.263295544311374
1923,20-Mar-13,Wednesday,225.3,19.9,61.5,290,110.4,225.3,20,63,297.55,111.65,220.15,18.75,56.25,275.55,106,221,18.85,56.7,281.15,108.15,299,1506,15764,18722,1320,-1.94570135746607,-5.57029177718831,-8.46560846560846,-3.1477858794238,-2.08044382801664,-0.709524410055517
1924,19-Mar-13,Tuesday,227.6,20.6,65.5,310,113,227.6,20.95,65.6,311.8,113.55,223.55,19.6,61.1,284.3,108.4,225.25,20.1,61.7,293.4,110.95,285,1115,9660,17532,1583,-1.04328523862375,-2.48756218905473,-6.15883306320907,-5.65780504430812,-1.84767913474538,-0.753381532382381
1925,18-Mar-13,Monday,228,20.4,65.4,306,111.5,229.2,20.85,65.7,310.5,113,222.55,20.1,64.25,301.2,109.05,227.55,20.2,65,308,112.4,300,1609,6982,5822,1083,-0.197758734344095,-0.990099009900987,-0.615384615384624,0.649350649350649,0.800711743772247,-1.77718972438067
1926,15-Mar-13,Friday,234.05,19.8,68.45,312.5,113.75,234.55,21,69.35,317.1,114.5,227,19.3,66.1,307.2,110.1,228.2,20.35,66.6,311.05,112.15,368,2564,12291,6161,1690,-2.56354075372481,2.70270270270271,-2.77777777777779,-0.466162996302842,-1.42666072224699,0.054786142267741
1927,14-Mar-13,Thursday,234,20,65.05,315,115,236.9,20,68.65,317.8,115.8,229.25,19.5,64.5,309.05,111.4,233.65,19.8,68.15,315,114.1,808,1233,18978,4048,1998,-0.149796704472499,-1.01010101010101,4.54878943506971,0,-0.788781770376867,-0.733236700851765
