Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-January-2012,216.00,222.20,213.90,220.60,218.224174631662423306,23959,772,5228433.00,5566,23.23,8.30,4.60
18-January-2012,219.60,224.00,216.10,218.35,220.564591804817015952,12788,651,2820580.00,4492,35.13,7.90,-1.25
17-January-2012,223.70,225.00,219.15,219.90,221.336504854368932038,10300,530,2279766.00,4837,46.96,5.85,-3.80
16-January-2012,224.10,227.90,220.10,221.25,224.501067370595661654,43565,1178,9780389.00,9258,21.25,7.80,-2.85
13-January-2012,222.55,227.60,221.40,223.05,224.471162665227947127,18535,821,4160573.00,5669,30.59,6.20,0.50
12-January-2012,218.00,225.30,216.55,222.45,222.607952571230020847,46048,1312,10250651.00,13828,30.03,8.75,4.45
11-January-2012,217.00,218.45,215.00,216.55,217.151180502665651180,13130,434,2851195.00,3656,27.84,3.45,-0.45
10-January-2012,216.00,219.90,216.00,216.60,217.420332769317540891,7092,325,1541945.00,2846,40.13,3.90,0.60
9-January-2012,215.00,218.00,211.15,215.60,215.354793561931420573,7145,282,1538710.00,2742,38.38,6.85,0.60
7-January-2012,215.00,219.75,214.00,216.00,215.589492974954184483,1637,39,352920.00,525,32.07,5.75,1.00
6-January-2012,215.10,216.80,212.60,215.10,213.975986751311068175,10869,307,2325705.00,5339,49.12,4.20,0.00
5-January-2012,215.15,217.60,214.80,215.90,215.870777121195228007,8969,237,1936145.00,5538,61.75,2.80,0.75
4-January-2012,217.90,218.75,214.30,215.80,216.434706959706959706,10920,400,2363467.00,2672,24.47,4.45,-2.10
3-January-2012,216.85,219.00,214.05,218.00,217.242365674526478546,31044,790,6744072.00,8293,26.71,4.95,1.15
2-January-2012,212.50,215.00,210.15,212.90,212.394326241134751773,4230,319,898428.00,1137,26.88,4.85,0.40
30-December-2011,216.30,216.30,212.00,212.35,213.230698753970193012,16372,664,3491013.00,5627,34.37,4.30,-3.95
29-December-2011,212.30,216.80,211.40,213.60,213.928717738631708316,31733,1469,6788600.00,9491,29.91,5.40,1.30
28-December-2011,211.55,213.00,209.50,211.90,211.215777423159647540,14413,510,3044253.00,6209,43.08,3.50,0.35
27-December-2011,215.35,216.80,209.40,210.90,214.265751211631663974,21046,874,4509437.00,5093,24.20,7.40,-4.45
26-December-2011,209.00,215.00,208.00,214.25,213.101319095477386934,47760,1328,10177719.00,14651,30.68,7.00,5.25
23-December-2011,209.00,210.90,205.60,207.35,207.955127247372877135,20079,637,4175531.00,5855,29.16,5.30,-1.65
22-December-2011,211.10,211.80,204.30,209.35,208.867408753596849916,13206,592,2758303.00,3508,26.56,7.50,-1.75
21-December-2011,213.00,215.00,208.00,212.85,212.442545282262473122,27439,953,5829211.00,6477,23.61,7.00,-0.15
20-December-2011,209.00,217.00,203.00,210.55,212.509308954327495972,104899,2821,22292014.00,19411,18.50,14.00,1.55
19-December-2011,200.55,207.90,196.10,206.50,203.946892757283304771,55435,1761,11305796.00,14551,26.25,11.80,5.95
16-December-2011,203.20,208.00,199.00,199.95,203.630484639990343412,66276,1681,13495814.00,23233,35.05,9.00,-3.25
15-December-2011,195.90,205.40,194.00,202.90,199.794939197708961125,46791,1247,9348605.00,11731,25.07,11.40,7.00
14-December-2011,195.00,199.05,195.00,197.80,197.890519472702100764,83065,1909,16437776.00,14713,17.71,4.05,2.80
13-December-2011,187.05,194.00,185.15,191.35,188.944546842909052609,18989,691,3587868.00,7401,38.98,8.85,4.30
12-December-2011,191.00,192.85,188.15,188.90,189.672257779739571838,4531,249,859405.00,965,21.30,4.70,-2.10
9-December-2011,188.00,192.45,185.10,190.65,190.330394387561623056,10548,418,2007605.00,2399,22.74,7.35,2.65
8-December-2011,193.00,196.90,190.00,190.90,191.989113424508403075,14697,470,2821664.00,4693,31.93,6.90,-2.10
7-December-2011,198.75,199.90,193.20,195.35,196.933676386506575185,13992,536,2755496.00,5355,38.27,6.70,-3.40
5-December-2011,194.00,200.00,194.00,198.75,198.550210219922380336,12368,435,2455669.00,5120,41.40,6.00,4.75
2-December-2011,193.75,196.95,190.90,196.05,195.408642726719415702,16430,740,3210564.00,5959,36.27,6.05,2.30
1-December-2011,195.00,200.80,192.55,193.50,196.693941746799657568,50229,1514,9879740.00,16264,32.00,8.25,-1.50
30-November-2011,191.40,193.90,188.00,191.20,190.945365290210799884,17315,828,3306219.00,3580,20.68,5.90,-0.20
29-November-2011,193.00,193.50,188.70,191.30,191.504888888888888888,19125,884,3662531.00,3717,19.44,4.80,-1.70
28-November-2011,187.00,193.45,187.00,192.45,190.735402539480271241,21973,736,4191029.00,6080,27.67,6.45,5.45
25-November-2011,182.10,187.45,180.00,186.30,184.886318261890780974,17030,659,3148614.00,4545,26.69,7.45,4.20
24-November-2011,180.60,184.80,176.30,182.10,179.721973094170403587,19178,904,3446708.00,4732,24.67,8.50,1.50
23-November-2011,188.00,188.00,179.10,180.80,182.990012292562999385,13016,732,2381798.00,5224,40.14,8.90,-7.20
22-November-2011,187.05,189.15,186.05,188.30,187.579501133786848072,11025,836,2068064.00,3946,35.79,3.10,1.25
21-November-2011,185.00,193.70,185.00,187.45,190.319532010324546185,47266,1215,8995643.00,9551,20.21,8.70,2.45
18-November-2011,187.85,188.00,184.25,186.75,185.863160016122531237,14886,796,2766759.00,5226,35.11,3.75,-1.10
17-November-2011,191.05,194.85,184.50,187.85,191.803174453654860587,21232,1120,4072365.00,6778,31.92,10.35,-3.20
16-November-2011,188.70,195.00,181.75,192.00,187.644948744935768970,69359,2225,13014866.00,24152,34.82,13.25,3.30
15-November-2011,191.55,195.80,188.25,189.25,192.433378256963162623,22260,1138,4283567.00,7657,34.40,7.55,-2.30
14-November-2011,198.10,201.00,193.00,194.30,197.049525565427467933,62917,1578,12397765.00,10838,17.23,8.00,-3.80
11-November-2011,185.70,202.25,185.65,195.80,198.001179796280721427,256824,5317,50851455.00,39037,15.20,16.60,10.10
9-November-2011,187.10,192.20,184.50,187.10,189.249742223749785186,69828,1242,13214931.00,26985,38.64,7.70,0.00
8-November-2011,184.80,188.50,184.80,187.00,187.544224403275451536,17219,526,3229324.00,7275,42.25,3.70,2.20
4-November-2011,187.65,189.80,186.05,187.70,187.978791460955427299,14381,796,2703323.00,4126,28.69,3.75,0.05
3-November-2011,187.00,187.55,183.80,185.65,185.474499242551758963,11882,515,2203808.00,5403,45.47,3.75,-1.35
2-November-2011,184.50,188.00,184.50,186.05,186.559484132734386320,13802,414,2574894.00,4639,33.61,3.50,1.55
1-November-2011,189.50,191.65,185.10,185.95,188.275077459333849728,10328,657,1944505.00,3396,32.88,6.55,-3.55
31-October-2011,190.00,191.50,188.00,189.30,189.762828282828282828,27225,742,5166293.00,9725,35.72,3.50,-0.70
28-October-2011,189.90,189.90,184.05,188.40,187.577234953412238730,39710,900,7448692.00,10729,27.02,5.85,-1.50
26-October-2011,183.20,187.00,183.20,185.70,185.455232857879360714,5819,179,1079164.00,3408,58.57,3.80,2.50
25-October-2011,183.00,184.00,181.20,183.35,182.781053437619646666,18283,421,3341786.00,7394,40.44,2.80,0.35
24-October-2011,185.00,185.00,179.00,183.20,183.418765972982840452,5478,206,1004768.00,1617,29.52,6.00,-1.80
21-October-2011,182.50,185.20,182.00,182.70,183.130841121495327102,14766,733,2704110.00,3651,24.73,3.20,0.20
20-October-2011,185.55,187.25,182.15,182.85,184.204499093381686310,17648,646,3250841.00,7770,44.03,5.10,-2.70
19-October-2011,187.35,187.80,185.65,186.45,186.758088869715271786,9272,624,1731621.00,3042,32.81,2.15,-0.90
18-October-2011,187.00,190.45,184.00,185.10,186.821181110755782965,18762,666,3505139.00,7482,39.88,6.45,-1.90
17-October-2011,188.00,192.00,187.15,190.90,189.574235421875394600,39597,1165,7506571.00,19673,49.68,4.85,2.90
14-October-2011,181.00,185.80,178.75,184.25,184.084222957014643363,21170,1005,3897063.00,7938,37.50,7.05,3.25
13-October-2011,184.80,186.00,181.00,182.30,183.346054924085289969,12053,610,2209870.00,4027,33.41,5.00,-2.50
12-October-2011,182.05,184.75,181.05,183.45,182.879736800380529570,12614,534,2306845.00,5215,41.34,3.70,1.40
11-October-2011,187.55,189.90,181.45,181.95,186.308443192110294857,29811,1004,5554041.00,10172,34.12,8.45,-5.60
10-October-2011,183.35,187.40,179.70,186.40,183.988206310934060174,19078,946,3510127.00,4450,23.33,7.70,3.05
7-October-2011,181.75,183.90,180.50,182.05,181.953789279112754158,8656,409,1574992.00,2216,25.60,3.40,0.30
5-October-2011,179.00,181.45,178.50,179.05,179.850035285815102328,11336,412,2038780.00,4114,36.29,2.95,0.05
4-October-2011,181.90,185.05,179.00,179.60,182.100536982504763554,28865,895,5256332.00,10033,34.76,6.05,-2.30
3-October-2011,185.00,185.85,183.00,184.20,184.706145362412439763,20129,655,3717950.00,12418,61.69,2.85,-0.80
30-September-2011,190.40,192.40,185.50,186.20,188.630127717161464941,23646,874,4460348.00,8375,35.42,6.90,-4.20
29-September-2011,190.00,190.50,185.50,187.50,187.420425212371521096,42614,879,7986734.00,28850,67.70,5.00,-2.50
28-September-2011,193.50,194.25,188.15,189.85,191.500569000834534557,13181,523,2524169.00,5795,43.96,6.10,-3.65
27-September-2011,193.00,197.05,192.25,194.90,194.693377377590708082,18769,690,3654200.00,5091,27.12,4.80,1.90
26-September-2011,191.00,191.95,187.00,190.30,189.275992200767343858,15899,724,3009299.00,3693,23.23,4.95,-0.70
23-September-2011,191.00,193.75,189.00,192.05,191.308206151134202347,21557,798,4124031.00,5219,24.21,4.75,1.05
22-September-2011,200.10,200.95,192.10,192.95,195.747418132752088847,38538,1271,7543714.00,15107,39.20,8.85,-7.15
21-September-2011,204.50,205.00,202.05,202.95,203.463714572227793318,18947,681,3855027.00,6819,35.99,2.95,-1.55
20-September-2011,204.50,205.35,202.60,204.65,204.317383820998278829,11620,627,2374168.00,5301,45.62,2.75,0.15
19-September-2011,203.75,204.45,201.30,203.45,202.872904910300682220,11873,856,2408710.00,4519,38.06,3.15,-0.30
16-September-2011,205.75,206.50,202.60,204.85,204.821283509341998375,12310,448,2521350.00,6431,52.24,3.90,-0.90
15-September-2011,204.80,206.00,202.65,205.20,204.747771556550951847,22325,522,4570994.00,8827,39.54,3.35,0.40
14-September-2011,203.90,204.95,200.05,204.25,202.964050854888206926,15967,790,3240727.00,4823,30.21,4.90,0.35
13-September-2011,203.70,204.95,199.90,201.45,202.753395421032207993,15462,587,3134973.00,5512,35.65,5.05,-2.25
12-September-2011,206.60,206.60,200.00,201.30,202.478330129085416094,18205,1045,3686118.00,6532,35.88,6.60,-5.30
9-September-2011,209.00,213.75,206.00,207.20,210.160685174246898995,42325,1214,8895051.00,13159,31.09,7.75,-1.80
8-September-2011,206.85,209.90,205.00,207.95,207.252758315213014415,24834,905,5146915.00,8508,34.26,4.90,1.10
7-September-2011,203.50,207.30,203.50,204.35,205.317379660784179083,29126,1196,5980074.00,6259,21.49,3.80,0.85
6-September-2011,202.00,203.20,198.50,202.30,200.909752826211917991,15657,801,3145644.00,2869,18.32,4.70,0.30
5-September-2011,201.00,202.40,200.00,201.85,201.375332800851970181,15024,617,3025463.00,4126,27.46,2.40,0.85
2-September-2011,204.00,207.45,201.00,204.35,204.855321280568331891,21959,821,4498418.00,6600,30.06,6.45,0.35
30-August-2011,203.85,206.00,201.45,202.90,203.727436396906912224,33882,1277,6902693.00,10342,30.52,4.55,-0.95
29-August-2011,193.75,204.70,192.35,201.05,200.771824944963182266,52692,1690,10579069.00,7000,13.28,12.35,7.30
26-August-2011,198.20,200.00,188.00,190.40,194.456546929316338354,18986,824,3691952.00,5907,31.11,12.00,-7.80
25-August-2011,200.80,201.00,194.25,196.35,196.411696887118750655,19082,658,3747928.00,4719,24.73,6.75,-4.45
24-August-2011,200.00,204.50,197.35,199.00,201.842293493308721735,17336,676,3499138.00,5841,33.69,7.15,-1.00
23-August-2011,200.30,201.45,196.40,199.70,199.741012639067584954,13213,594,2639178.00,4162,31.50,5.05,-0.60
22-August-2011,190.95,198.90,190.25,197.15,193.883534850640113798,39368,1315,7632807.00,4538,11.53,8.65,6.20
19-August-2011,193.75,200.25,185.30,189.50,191.614518677350186209,35444,1059,6791585.00,11230,31.68,14.95,-4.25
18-August-2011,203.15,203.60,193.75,195.25,199.019564520152524856,28061,857,5584688.00,9869,35.17,9.85,-7.90
17-August-2011,204.00,207.30,200.95,201.40,203.081590206798193487,16828,631,3417457.00,4712,28.00,6.35,-2.60
16-August-2011,210.90,210.90,203.00,203.80,205.668662831928138050,12691,514,2610141.00,3826,30.15,7.90,-7.10
12-August-2011,217.95,219.70,205.35,207.35,214.155051259420191459,58916,1313,12617159.00,14942,25.36,14.35,-10.60
11-August-2011,209.80,227.00,209.80,216.45,216.151999350082949939,233876,4597,50552765.00,41610,17.79,17.20,6.65
10-August-2011,202.00,204.90,199.00,201.15,202.227213800037039976,37797,1126,7643582.00,7501,19.85,5.90,-0.85
9-August-2011,201.00,203.80,193.75,200.00,198.870061293796073883,48292,1313,9603833.00,10278,21.28,10.05,-1.00
8-August-2011,205.15,208.50,202.00,204.30,204.357591083637725952,32031,966,6545778.00,8656,27.02,6.50,-0.85
5-August-2011,209.90,210.35,201.50,207.10,205.180150788211103495,36475,1180,7483946.00,13956,38.26,8.85,-2.80
4-August-2011,214.50,221.25,210.10,212.15,216.086164727657324167,30256,1002,6537903.00,9282,30.68,11.15,-2.35
3-August-2011,210.60,216.90,206.05,216.15,212.562279522929615320,23812,940,5061533.00,9249,38.84,10.85,5.55
2-August-2011,223.00,223.00,213.10,214.05,215.898627127951674903,36420,1113,7863028.00,11583,31.80,9.90,-8.95
1-August-2011,225.85,227.35,222.50,223.50,224.644796515097266976,33516,1127,7529195.00,9394,28.03,4.85,-2.35
29-July-2011,219.50,227.30,219.15,222.50,222.887316240812040602,45712,1615,10188625.00,9971,21.81,8.15,3.00
28-July-2011,225.20,229.80,219.15,221.60,225.512943830898943118,33684,1233,7596178.00,9826,29.17,10.65,-3.60
27-July-2011,228.00,230.65,222.25,227.90,226.004058720521087344,61103,1206,13809526.00,13703,22.43,8.40,-0.10
26-July-2011,233.50,234.75,225.00,226.00,229.719830481684909313,101228,1934,23254079.00,28634,28.29,9.75,-7.50
25-July-2011,222.00,234.35,221.15,232.75,229.129535866874525466,222587,3855,51001256.00,40542,18.21,13.20,10.75
22-July-2011,217.50,222.00,217.05,220.30,219.609069599393715081,56739,1261,12460399.00,21470,37.84,4.95,2.80
21-July-2011,216.50,219.65,213.50,216.25,216.893792740662809047,38020,870,8246302.00,14559,38.29,6.15,-0.25
20-July-2011,216.55,217.00,213.05,214.10,214.673578863090472377,37470,933,8043819.00,20822,55.57,3.95,-2.45
19-July-2011,215.10,217.60,213.10,214.55,215.280221804475764932,105859,1868,22789349.00,17547,16.58,4.50,-0.55
18-July-2011,204.25,216.00,204.20,215.10,213.168101540969607576,128815,2836,27459249.00,26648,20.69,11.80,10.85
15-July-2011,205.90,206.90,202.70,204.60,204.643650535888275414,15395,593,3150489.00,3692,23.98,4.20,-1.30
14-July-2011,203.85,207.40,203.00,205.45,205.545587005852143795,41865,1255,8605166.00,15784,37.70,4.40,1.60
13-July-2011,203.70,207.00,202.00,203.30,203.978417135924966955,55229,1224,11265524.00,14536,26.32,5.00,-0.40
12-July-2011,208.85,208.85,199.00,201.25,202.885847312884583889,42741,1234,8671544.00,10453,24.46,9.85,-7.60
11-July-2011,210.00,211.90,208.00,208.85,209.877193717277486910,23875,795,5010818.00,9952,41.68,3.90,-1.15
8-July-2011,219.90,219.90,211.00,211.95,215.575329529805233130,25415,851,5478847.00,9200,36.20,8.90,-7.95
7-July-2011,211.05,221.30,211.05,218.30,218.682804387442836021,58166,1569,12719904.00,16061,27.61,10.25,7.25
6-July-2011,218.75,220.90,213.85,214.90,216.377018168196291440,53390,1389,11552369.00,17309,32.42,7.05,-3.85
5-July-2011,216.55,223.00,215.00,219.05,218.623700521546247744,284922,5209,62290702.00,41850,14.69,8.00,2.50
4-July-2011,205.05,210.95,205.00,209.85,208.143474696280837743,80502,1746,16755966.00,18255,22.68,5.95,4.80
1-July-2011,199.00,205.80,196.10,203.60,200.824107295404066290,81942,1984,16455929.00,19058,23.26,9.70,4.60
30-June-2011,195.00,198.00,193.40,197.10,196.101335084263514992,73104,1439,14335792.00,26908,36.81,4.60,2.10
29-June-2011,191.75,194.40,190.25,192.60,193.202178827600963819,107489,2402,20767109.00,34908,32.48,4.15,0.85
28-June-2011,192.00,192.00,188.40,189.75,189.811501951125010378,36133,1051,6858459.00,14981,41.46,3.60,-2.25
27-June-2011,188.35,191.00,187.00,187.95,188.695571279181888555,73633,1844,13894221.00,27796,37.75,4.00,-0.40
24-June-2011,185.75,190.40,184.15,189.05,187.299223864215436478,51022,1860,9556381.00,19856,38.92,6.25,3.30
23-June-2011,184.55,187.50,182.15,184.35,184.989737713267125031,39270,1321,7264547.00,18470,47.03,5.35,-0.20
22-June-2011,192.75,194.70,184.05,184.50,188.213748818829997422,46564,1603,8763985.00,18598,39.94,10.65,-8.25
21-June-2011,192.85,195.00,188.60,190.80,192.201127432827222976,48606,1405,9342128.00,18804,38.69,6.40,-2.05
20-June-2011,207.00,207.00,186.15,190.95,196.164776583400836307,91354,1813,17920437.00,37342,40.88,20.85,-16.05
17-June-2011,208.25,211.85,204.50,205.45,206.887697534519839167,32083,836,6637578.00,13771,42.92,7.35,-2.80
16-June-2011,210.00,212.00,208.15,209.00,209.778620198550663929,23873,855,5008045.00,7512,31.47,3.85,-1.00
15-June-2011,215.50,215.95,210.15,211.20,212.924881807039047452,17133,647,3648042.00,6410,37.41,5.80,-4.30
14-June-2011,215.00,218.00,213.20,214.15,215.372507718498427446,34657,992,7464165.00,13440,38.78,4.80,-0.85
13-June-2011,221.00,221.00,213.15,214.10,214.908303642121931908,40416,1211,8685734.00,19339,47.85,7.85,-6.90
10-June-2011,223.70,223.75,215.25,216.75,218.699062090294819645,29747,769,6505641.00,11598,38.99,8.50,-6.95
9-June-2011,220.60,226.70,220.60,221.65,223.037327829265989450,74127,1741,16533088.00,30335,40.92,6.10,1.05
8-June-2011,220.00,224.00,217.55,218.40,220.529978617248752672,35075,980,7735089.00,13622,38.84,6.45,-1.60
7-June-2011,220.50,223.00,220.20,220.95,221.634933376143843313,12458,369,2761128.00,4416,35.45,2.80,0.45
6-June-2011,220.00,223.00,219.00,221.20,220.868733417120513894,14322,599,3163282.00,3752,26.20,4.00,1.20
3-June-2011,229.00,231.85,212.50,221.85,225.422370310986404783,59874,1698,13496939.00,11981,20.01,19.35,-7.15
2-June-2011,221.10,233.40,219.00,227.05,229.032882363904373019,236084,4498,54070999.00,28229,11.96,14.40,5.95
1-June-2011,214.00,227.40,214.00,221.90,222.719478269357475780,81958,1806,18253643.00,20826,25.41,13.40,7.90
31-May-2011,212.00,216.45,212.00,214.60,214.498931623931623931,18720,619,4015420.00,6002,32.06,4.45,2.60
30-May-2011,218.10,218.10,211.05,211.90,213.617985958518677313,18659,538,3985898.00,5716,30.63,7.05,-6.20
27-May-2011,213.00,217.80,212.00,215.05,215.701720476292743455,41907,1691,9039412.00,16524,39.43,5.80,2.05
26-May-2011,209.00,216.90,199.70,210.70,206.265592954518035951,49734,1786,10258413.00,10619,21.35,17.20,1.70
25-May-2011,210.70,210.70,206.05,206.80,207.425202888363473704,15649,471,3245997.00,7257,46.37,4.65,-3.90
24-May-2011,210.50,212.95,209.00,210.65,211.005854800936768149,6832,406,1441592.00,2033,29.76,3.95,0.15
23-May-2011,213.45,214.95,210.60,211.50,212.521031968592260235,5349,384,1136775.00,1929,36.06,4.35,-1.95
20-May-2011,214.40,217.00,213.65,214.45,215.007610993657505285,18920,700,4067944.00,4658,24.62,3.35,0.05
19-May-2011,217.85,217.90,212.25,214.00,214.371119315321362644,11918,579,2554875.00,3008,25.24,5.65,-3.85
18-May-2011,219.00,221.30,213.50,215.75,216.029231187177397446,18405,1012,3976018.00,6294,34.20,7.80,-3.25
17-May-2011,223.00,224.80,218.00,219.35,220.210104419365045881,9481,458,2087812.00,2205,23.26,6.80,-3.65
16-May-2011,223.50,223.95,220.00,220.85,221.629960197804848631,8291,426,1837534.00,2842,34.28,3.95,-2.65
13-May-2011,220.10,226.50,220.10,223.10,223.414533701715060209,19183,1144,4285761.00,5407,28.19,6.40,3.00
